1791.84 4.912958904784194e-7
1753.24 4.919730135670851e-7
1711.16 5.27798980621969e-7
1693.73 6.859995567921608e-7
1683.5 0.0000011072316745869554
1684.04 0.0000018791519956664127
1674.19 0.0000028442370669490075
1667.82 0.000003756629650604488
1665.01 0.000004756678895920026
1651.55 0.000005581476374559871
1634.42 0.000006160724398591585
1602.86 0.000006196365695713196
1560.76 0.000006197104375446286
1518.64 0.00000618029941151848
1487.06 0.000006180853421318298
1458.93 0.0000060936276561692075
1448.16 0.000005742939452884545
1440.71 0.000005129035038042007
1440.25 0.000004479920222588826
1432.79 0.000003848472164085392
1432.4 0.0000032870755669366964
1421.31 0.000002480252628468718
1417.27 0.000001725937507694581
1402.77 0.0000010595252751582004
1399.05 7.613448895673803e-7
1384.86 5.510673922143154e-7
1346.24 5.16657227981189e-7
1307.65 5.173343510698555e-7
1251.52 5.358629010415387e-7
1188.4 5.896018516238655e-7
1174.62 9.582645950803938e-7
1174.93 0.0000013968556866028127
1161.25 0.0000019058675793465153
1161.57 0.0000023620023145298303
1158.41 0.0000028532858936793643
1155.34 0.0000034849186221160718
1148.78 0.0000041341565508581
1149.26 0.000004818358653633073
1146.2 0.000005449991382069781
1132.43 0.000005836197769187206
1129.1 0.0000060818703370841845
1108.12 0.000006187501538916111
1069.53 0.0000062057223056656735
1037.96 0.000006206276315465491
995.851 0.000006207014995198582
953.746 0.000006207753674931672
932.571 0.000006032686578189249
928.865 0.000005752049836259326
921.651 0.000005471474650973826
921.355 0.000005050427203112304
913.87 0.000004383891857287076
913.439 0.0000037698643291556895
913.144 0.0000033488168812941667
905.683 0.0000027173688227907317
901.805 0.0000021911210696082537
897.914 0.000001647329672764878
893.987 0.0000010509073449388123
876.148 6.301676802994117e-7
855.009 5.077315145396794e-7
816.413 5.084086376283459e-7
763.783 5.093319872947086e-7
700.625 5.104400068943438e-7
672.654 6.512816093369121e-7
658.927 0.000001090118927437028
652.427 0.0000018270750744835396
649.447 0.0000025815133085465245
642.984 0.0000033711003865757267
640.017 0.0000041430822642996085
633.442 0.0000047747765493807396
626.856 0.0000053889271908009755
616.687 0.000005897877526900254
606.37 0.000006196304139068771
550.255 0.000006232376332701351
501.108 0.000006198150838401496
455.495 0.000006198951074779012
423.817 0.000006059155935291655
416.48 0.000005603144313397187
416.16 0.000005147009578213872
408.502 0.000004234863221136089
394.061 0.0000036561692069041926
400.66 0.0000030595622091448544
400.34 0.0000026034274739615386
389.272 0.0000018316918228153539
385.418 0.0000013405313569546696
374.511 7.968630734001419e-7
360.328 5.865855760470779e-7
332.221 5.344470982197812e-7
293.638 5.526678649693438e-7
283.358 9.037254081205525e-7
283.727 0.0000014300347179474541
277.066 0.000001938923497402308
266.614 0.0000020443700293009617
235.073 0.00000209755497008347
185.95 0.000002098416763105408
122.793 0.0000020995247827050443
52.6186 0.0000021007559155935276
0 0.000002119222908920788
