-110.158 0.000002119222908920788
-57.539 0.0000021007559155935276
12.6355 0.0000020995247827050443
75.7927 0.000002098416763105408
124.915 0.00000209755497008347
156.456 0.0000020443700293009617
166.909 0.000001938923497402308
173.2 9.037254081205525e-7
173.569 0.0000014300347179474541
183.48 5.526678649693438e-7
222.064 5.344470982197812e-7
250.17 5.865855760470779e-7
264.353 7.968630734001419e-7
275.261 0.0000013405313569546696
279.114 0.0000018316918228153539
283.903 0.0000036561692069041926
290.182 0.0000026034274739615386
290.502 0.0000030595622091448544
298.345 0.000004234863221136089
306.002 0.000005147009578213872
306.322 0.000005603144313397187
313.66 0.000006059155935291655
345.337 0.000006198951074779012
390.95 0.000006198150838401496
440.097 0.000006232376332701351
496.212 0.000006196304139068771
506.529 0.000005897877526900254
516.698 0.0000053889271908009755
523.285 0.0000047747765493807396
529.859 0.0000041430822642996085
532.826 0.0000033711003865757267
539.29 0.0000025815133085465245
542.269 0.0000018270750744835396
548.769 0.000001090118927437028
562.496 6.512816093369121e-7
590.468 5.104400068943438e-7
653.625 5.093319872947086e-7
706.256 5.084086376283459e-7
744.852 5.077315145396794e-7
765.99 6.301676802994117e-7
783.83 0.0000010509073449388123
787.757 0.000001647329672764878
791.647 0.0000021911210696082537
795.525 0.0000027173688227907317
802.986 0.0000033488168812941667
803.281 0.0000037698643291556895
803.712 0.000004383891857287076
811.198 0.000005050427203112304
811.493 0.000005471474650973826
818.707 0.000005752049836259326
822.413 0.000006032686578189249
843.589 0.000006207753674931672
885.693 0.000006207014995198582
927.798 0.000006206276315465491
959.377 0.0000062057223056656735
997.96 0.000006187501538916111
1018.94 0.0000060818703370841845
1022.28 0.000005836197769187206
1036.04 0.000005449991382069781
1038.62 0.0000041341565508581
1039.1 0.000004818358653633073
1045.19 0.0000034849186221160718
1048.25 0.0000028532858936793643
1051.1 0.0000019058675793465153
1051.42 0.0000023620023145298303
1064.47 9.582645950803938e-7
1064.77 0.0000013968556866028127
1078.24 5.896018516238655e-7
1141.36 5.358629010415387e-7
1197.49 5.173343510698555e-7
1236.09 5.16657227981189e-7
1274.71 5.510673922143154e-7
1288.89 7.613448895673803e-7
1292.61 0.0000010595252751582004
1307.11 0.000001725937507694581
1311.15 0.000002480252628468718
1322.24 0.0000032870755669366964
1322.63 0.000003848472164085392
1330.1 0.000004479920222588826
1330.55 0.000005129035038042007
1338 0.000005742939452884545
1348.77 0.0000060936276561692075
1376.9 0.000006180853421318298
1408.48 0.00000618029941151848
1450.6 0.000006197104375446286
1492.7 0.000006196365695713196
1524.26 0.000006160724398591585
1541.39 0.000005581476374559871
1554.85 0.000004756678895920026
1557.66 0.000003756629650604488
1564.04 0.0000028442370669490075
1573.34 0.0000011072316745869554
1573.88 0.0000018791519956664127
1583.57 6.859995567921608e-7
1601.01 5.27798980621969e-7
1643.09 4.919730135670851e-7
1681.68 4.912958904784194e-7
