-0.33240587989070036      4.912958904784194e-7
38.2636101740822      4.919730135670851e-7
80.34373230246473      5.27798980621969e-7
97.77657400339791      6.859995567921608e-7
108.00728830669988      0.0000011072316745869554
107.46558983576693      0.0000018791519956664127
117.31465294363869      0.0000028442370669490075
123.69192130598589      0.000003756629650604488
126.49890429172927      0.000004756678895920026
139.95518676285923      0.000005581476374559871
157.09255657055627      0.000006160724398591585
188.6464925024007      0.000006196365695713196
230.751237288553      0.000006197104375446286
272.8682934035899      0.00000618029941151848
304.4468519932041      0.000006180853421318298
332.5782384950631      0.0000060936276561692075
343.3506512692979      0.000005742939452884545
350.799005244626      0.000005129035038042007
351.2545244133651      0.000004479920222588826
358.7151897175782      0.000003848472164085392
359.109152241893      0.0000032870755669366964
370.2016595671336      0.000002480252628468718
374.23977544136113      0.000001725937507694581
388.74252086770247      0.0000010595252751582004
392.46054219092406      7.613448895673803e-7
406.64319306625947      5.510673922143154e-7
445.26383177800216      5.16657227981189e-7
483.85984783197506      5.173343510698555e-7
539.9871962179595      5.358629010415387e-7
603.1073794105334      5.896018516238655e-7
616.8837564326693      9.582645950803938e-7
616.5759732105482      0.0000013968556866028127
630.2538596016052      0.0000019058675793465153
629.9337650505995      0.0000023620023145298303
633.0977765740033      0.0000028532858936793643
636.1632974663285      0.0000034849186221160718
642.7252357619479      0.0000041341565508581
642.2450939354392      0.000004818358653633073
645.3106148277645      0.000005449991382069781
659.0746805210154      0.000005836197769187206
662.4110506488071      0.0000060818703370841845
683.389555068574      0.000006187501538916111
721.9732597936622      0.0000062057223056656735
753.5518183832764      0.000006206276315465491
795.6565631694286      0.000006207014995198582
837.7613079555808      0.000006207753674931672
858.9367936375054      0.000006032686578189249
862.6425036318419      0.000005752049836259326
869.8569423583583      0.000005471474650973826
870.1524142515943      0.000005050427203112304
877.6377022135769      0.000004383891857287076
878.0685987245463      0.0000037698643291556895
878.3640706177823      0.0000033488168812941667
885.8247359219954      0.0000027173688227907317
889.7028045207201      0.0000021911210696082537
893.5931844483293      0.000001647329672764878
897.5204983625933      0.0000010509073449388123
915.3596139167262      6.301676802994117e-7
936.4981656119962      5.077315145396794e-7
975.094181665969      5.084086376283459e-7
1027.725112648659      5.093319872947086e-7
1090.8822298278874      5.104400068943438e-7
1118.8535690542435      6.512816093369121e-7
1132.58070076084      0.000001090118927437028
1139.0810824120356      0.0000018270750744835396
1142.0604240021669      0.0000025815133085465245
1148.5238716667075      0.0000033711003865757267
1151.490901927954      0.0000041430822642996085
1158.0651515524585      0.0000047747765493807396
1164.6517125058479      0.0000053889271908009755
1174.8208701647254      0.000005897877526900254
1185.1377637702212      0.000006196304139068771
1241.2528008273214      0.000006232376332701351
1290.3996257356018      0.000006198150838401496
1336.0130992539334      0.000006198951074779012
1367.6901484746263      0.000006059155935291655
1375.0277004899908      0.000005603144313397187
1375.3477950409967      0.000005147009578213872
1383.005441607367      0.000004234863221136089
1397.446630389284      0.0000036561692069041926
1390.8477581070101      0.0000030595622091448544
1391.1678526580158      0.0000026034274739615386
1402.235737325487      0.0000018316918228153539
1406.0891832664418      0.0000013405313569546696
1416.9970206584098      7.968630734001419e-7
1431.1796715337452      5.865855760470779e-7
1459.2864353778346      5.344470982197812e-7
1497.8701401029225      5.526678649693438e-7
1508.150099721764      9.037254081205525e-7
1507.7807598552188      0.0000014300347179474541
1514.441188781917      0.000001938923497402308
1524.8935070051461      0.0000020443700293009617
1556.4351316081058      0.00000209755497008347
1605.5573338586166      0.000002098416763105408
1668.714451037845      0.0000020995247827050443
1738.8890256814323      0.0000021007559155935276
1791.5076453352374      0.000002119222908920788

